111;naval_base;2870.00;9.60;1139.00;-2.03;5735
111;naval_base;2912.00;9.60;1170.00;-1.82;6132
111;naval_base;2906.00;10.30;1160.00;-3.68;6132
111;naval_base;2919.00;9.98;1182.00;-2.36;6016
111;naval_base;2870.00;10.38;1133.00;-2.03;5735
111;naval_base;2889.00;10.35;1151.00;-2.98;6133
111;naval_base;2876.00;9.98;1144.00;-2.03;5735
111;naval_base;2896.00;10.38;1154.00;-2.43;6133
111;bunker;2931.00;11.00;1163.00;5.22;0
111;bunker;2912.00;11.30;1137.00;1.60;0
111;bunker;2891.00;11.20;1134.00;5.72;0
111;bunker;2920.00;10.88;1165.00;2.10;0
111;bunker;2883.00;10.50;1144.00;3.66;0
111;bunker;2896.00;11.00;1117.00;0.04;0
111;bunker;2889.00;10.55;1148.00;4.17;0
111;bunker;2926.00;10.80;1138.00;5.38;0
111;bunker;2904.00;11.00;1149.00;2.11;0
111;bunker;2880.00;11.00;1134.00;4.78;0
111;bunker;2907.00;10.95;1115.00;1.16;0
111;bunker;2922.00;10.95;1151.00;2.71;0
111;bunker;2876.00;10.85;1136.00;0.55;0
111;bunker;2906.00;11.30;1128.00;4.68;0
111;bunker;2874.00;10.55;1136.00;5.89;0
111;bunker;2925.00;10.53;1179.00;2.62;0
111;bunker;2932.00;11.05;1150.00;5.28;0
111;bunker;2911.00;11.00;1149.00;1.67;0
111;bunker;2900.00;10.38;1156.00;4.33;0
111;coastal_bunker;2871.00;10.38;1134.00;-2.03;0
111;coastal_bunker;2893.00;10.35;1153.00;-2.98;0
111;coastal_bunker;2911.00;10.35;1165.00;-1.82;0
111;coastal_bunker;2886.00;10.38;1147.00;-3.39;0
111;coastal_bunker;2903.00;9.95;1160.00;-2.16;0
111;coastal_bunker;2872.00;9.98;1143.00;-2.03;0
111;coastal_bunker;2895.00;10.35;1154.00;-2.43;0
111;coastal_bunker;2923.00;9.98;1185.00;-2.36;0
111;dockyard;2912.00;9.60;1170.00;-1.82;0
111;anti_air_building;2906.00;11.30;1139.00;0.62;0
111;anti_air_building;2915.00;11.35;1144.00;1.83;0
111;anti_air_building;2902.00;10.88;1111.00;4.85;0
111;synthetic_refinery;2889.00;11.20;1129.00;1.23;0
111;fuel_silo;2901.00;11.10;1119.00;5.35;0
111;radar_station;2905.00;11.00;1150.00;2.00;0
111;rocket_site;2936.00;11.32;1161.00;3.29;0
111;nuclear_reactor;2893.00;11.20;1129.00;1.13;0
112;arms_factory;2939.00;10.88;1125.00;4.54;0
112;arms_factory;2943.00;10.38;1112.00;0.92;0
112;arms_factory;2921.00;11.00;1123.00;3.59;0
112;arms_factory;2968.00;10.30;1134.00;1.43;0
112;arms_factory;2941.00;11.35;1158.00;1.53;0
112;arms_factory;2952.00;10.65;1122.00;5.65;0
112;industrial_complex;2926.00;10.98;1133.00;2.04;0
112;industrial_complex;2937.00;10.30;1105.00;4.70;0
112;industrial_complex;2965.00;10.35;1147.00;6.26;0
112;industrial_complex;2950.00;10.90;1131.00;4.10;0
112;industrial_complex;2961.00;10.50;1129.00;0.48;0
112;industrial_complex;2906.00;10.65;1109.00;3.15;0
112;air_base;2961.00;10.30;1139.00;6.16;0
112;naval_base;2932.00;10.30;1103.00;0.24;6000
112;naval_base;2946.00;9.55;1107.00;0.00;6000
112;naval_base;2966.00;10.28;1125.00;0.67;5771
112;naval_base;2916.00;9.60;1105.00;-1.25;5917
112;naval_base;2969.00;9.57;1145.00;0.59;5771
112;naval_base;2959.00;10.25;1118.00;0.79;5771
112;naval_base;2905.00;9.60;1102.00;0.00;5917
112;naval_base;2966.00;10.25;1136.00;1.57;5771
112;naval_base;2962.00;10.25;1141.00;1.57;5771
112;bunker;2944.00;11.10;1136.00;2.10;0
112;bunker;2949.00;10.82;1120.00;3.66;0
112;bunker;2913.00;10.82;1116.00;0.04;0
112;bunker;2948.00;10.95;1146.00;4.17;0
112;bunker;2935.00;10.90;1132.00;5.38;0
112;bunker;2941.00;10.98;1125.00;2.11;0
112;bunker;2953.00;10.53;1130.00;4.78;0
112;bunker;2957.00;10.35;1116.00;1.16;0
112;bunker;2958.00;10.55;1151.00;2.71;0
112;bunker;2929.00;11.00;1127.00;0.55;0
112;bunker;2952.00;10.30;1111.00;4.68;0
112;bunker;2921.00;10.45;1111.00;5.89;0
112;bunker;2957.00;10.50;1132.00;2.62;0
112;bunker;2956.00;10.50;1142.00;5.28;0
112;bunker;2910.00;10.60;1110.00;1.67;0
112;bunker;2965.00;10.35;1147.00;4.33;0
112;bunker;2925.00;10.55;1115.00;1.07;0
112;bunker;2934.00;10.75;1114.00;2.27;0
112;bunker;2946.00;11.00;1141.00;0.11;0
112;bunker;2967.00;10.38;1132.00;2.78;0
112;coastal_bunker;2970.00;9.93;1127.00;0.67;0
112;coastal_bunker;2920.00;9.50;1103.00;0.64;0
112;coastal_bunker;2933.00;9.95;1103.00;0.24;0
112;coastal_bunker;2905.00;10.35;1103.00;0.00;0
112;coastal_bunker;2969.00;9.57;1145.00;0.59;0
112;coastal_bunker;2963.00;10.30;1136.00;1.57;0
112;coastal_bunker;2959.00;10.25;1115.00;0.79;0
112;coastal_bunker;2946.00;9.55;1107.00;0.00;0
112;coastal_bunker;2963.00;9.90;1142.00;1.57;0
112;dockyard;2966.00;10.30;1135.00;1.57;0
112;anti_air_building;2951.00;11.00;1153.00;0.28;0
112;anti_air_building;2921.00;10.38;1106.00;3.29;0
112;anti_air_building;2924.00;11.23;1129.00;1.13;0
112;synthetic_refinery;2941.00;11.20;1135.00;2.34;0
112;fuel_silo;2954.00;10.65;1151.00;0.18;0
112;radar_station;2939.00;10.95;1133.00;1.95;0
112;rocket_site;2916.00;10.80;1116.00;4.40;0
112;nuclear_reactor;2938.00;10.70;1113.00;0.79;0
113;arms_factory;3023.00;10.95;1206.00;3.59;0
113;arms_factory;3048.00;10.80;1217.00;1.43;0
113;arms_factory;3062.00;10.80;1206.00;1.53;0
113;arms_factory;3039.00;10.70;1197.00;5.65;0
113;arms_factory;3035.00;11.00;1213.00;2.04;0
113;arms_factory;3043.00;10.43;1234.00;4.70;0
113;industrial_complex;3053.00;10.43;1199.00;6.26;0
113;industrial_complex;3054.00;10.70;1211.00;4.10;0
113;industrial_complex;3033.00;11.00;1219.00;0.48;0
113;industrial_complex;3057.00;10.82;1204.00;3.15;0
113;industrial_complex;3034.00;10.75;1204.00;6.16;0
113;industrial_complex;3040.00;11.00;1218.00;1.09;0
113;air_base;3035.00;10.38;1191.00;5.22;0
113;naval_base;3073.00;9.60;1200.00;-0.24;5966
113;naval_base;3046.00;10.25;1237.00;1.57;5921
113;naval_base;3063.00;9.50;1192.00;0.32;6020
113;naval_base;3080.00;10.30;1201.00;-4.25;6007
113;naval_base;3033.00;9.50;1187.00;-0.46;5826
113;naval_base;3048.00;10.32;1232.00;-4.57;5921
113;naval_base;3066.00;10.30;1213.00;-3.82;5921
113;naval_base;3050.00;10.32;1227.00;-3.79;5921
113;bunker;3047.00;10.40;1230.00;3.66;0
113;bunker;3029.00;10.90;1209.00;0.04;0
113;bunker;3028.00;10.80;1203.00;4.17;0
113;bunker;3040.00;10.57;1194.00;5.38;0
113;bunker;3031.00;11.00;1222.00;2.11;0
113;bunker;3030.00;10.45;1195.00;4.78;0
113;bunker;3042.00;10.60;1203.00;1.16;0
113;bunker;3055.00;10.68;1204.00;2.71;0
113;bunker;3076.00;10.30;1202.00;0.55;0
113;bunker;3043.00;10.50;1224.00;4.68;0
113;bunker;3061.00;10.48;1212.00;5.89;0
113;bunker;3044.00;10.90;1211.00;2.62;0
113;bunker;3055.00;10.70;1211.00;5.28;0
113;bunker;3087.00;10.30;1199.00;1.67;0
113;bunker;3061.00;10.45;1197.00;4.33;0
113;bunker;3043.00;10.48;1233.00;1.07;0
113;coastal_bunker;3049.00;10.30;1232.00;-4.57;0
113;coastal_bunker;3087.00;10.28;1200.00;-4.25;0
113;coastal_bunker;3039.00;9.60;1186.00;-0.46;0
113;coastal_bunker;3062.00;9.55;1193.00;0.32;0
113;coastal_bunker;3070.00;10.28;1209.00;-2.60;0
113;coastal_bunker;3069.00;10.25;1211.00;-3.82;0
113;coastal_bunker;3046.00;10.32;1235.00;1.57;0
113;coastal_bunker;3049.00;10.32;1228.00;-3.79;0
113;dockyard;3075.00;9.90;1199.00;-0.24;0
113;anti_air_building;3032.00;11.00;1217.00;1.83;0
113;anti_air_building;3047.00;10.38;1227.00;4.85;0
113;anti_air_building;3048.00;10.40;1202.00;1.23;0
113;synthetic_refinery;3055.00;10.50;1215.00;5.35;0
113;fuel_silo;3063.00;10.60;1209.00;0.28;0
113;radar_station;3055.00;10.53;1213.00;4.58;0
113;rocket_site;3039.00;10.65;1207.00;1.13;0
113;nuclear_reactor;3038.00;11.00;1219.00;2.34;0
114;arms_factory;3087.00;11.05;1260.00;1.53;0
114;arms_factory;3093.00;11.10;1233.00;5.65;0
114;arms_factory;3117.00;11.60;1236.00;2.04;0
114;arms_factory;3119.00;11.90;1258.00;4.70;0
114;arms_factory;3124.00;11.32;1271.00;6.26;0
114;arms_factory;3065.00;11.00;1258.00;4.10;0
114;industrial_complex;3115.00;11.30;1271.00;0.48;0
114;industrial_complex;3099.00;11.53;1255.00;3.15;0
114;industrial_complex;3081.00;11.10;1248.00;6.16;0
114;industrial_complex;3071.00;11.05;1259.00;1.09;0
114;industrial_complex;3103.00;11.28;1238.00;5.22;0
114;industrial_complex;3091.00;11.00;1262.00;0.49;0
114;air_base;3073.00;11.43;1268.00;4.61;0
114;bunker;3103.00;11.50;1251.00;5.82;0
114;bunker;3083.00;11.10;1247.00;3.66;0
114;bunker;3116.00;11.53;1265.00;5.22;0
114;bunker;3065.00;11.00;1249.00;1.60;0
114;bunker;3061.00;10.85;1246.00;5.72;0
114;bunker;3113.00;11.73;1243.00;2.10;0
114;bunker;3101.00;11.32;1239.00;3.66;0
114;bunker;3104.00;10.95;1274.00;0.04;0
114;bunker;3110.00;11.38;1236.00;4.17;0
114;bunker;3077.00;11.48;1266.00;5.38;0
114;bunker;3121.00;11.98;1250.00;2.11;0
114;bunker;3073.00;10.82;1241.00;4.78;0
114;bunker;3105.00;11.28;1270.00;1.16;0
114;bunker;3114.00;11.48;1234.00;2.71;0
114;bunker;3100.00;11.62;1258.00;0.55;0
114;bunker;3085.00;11.20;1255.00;4.68;0
114;bunker;3084.00;11.25;1261.00;5.89;0
114;bunker;3119.00;11.43;1227.00;2.62;0
114;bunker;3100.00;10.98;1274.00;5.28;0
114;bunker;3100.00;11.25;1237.00;1.67;0
114;anti_air_building;3096.00;11.10;1240.00;4.33;0
114;anti_air_building;3104.00;11.40;1239.00;1.07;0
114;anti_air_building;3084.00;11.25;1263.00;2.27;0
114;synthetic_refinery;3118.00;11.70;1261.00;0.11;0
114;fuel_silo;3105.00;11.65;1251.00;2.78;0
114;radar_station;3092.00;11.38;1250.00;0.28;0
114;rocket_site;3118.00;11.15;1274.00;2.17;0
114;nuclear_reactor;3106.00;11.35;1238.00;4.84;0
115;arms_factory;3128.00;11.40;1234.00;2.04;0
115;arms_factory;3129.00;11.75;1242.00;4.70;0
115;arms_factory;3140.00;11.55;1239.00;6.26;0
115;arms_factory;3123.00;11.70;1242.00;4.10;0
115;arms_factory;3129.00;11.80;1249.00;0.48;0
115;arms_factory;3170.00;10.25;1220.00;3.15;0
115;industrial_complex;3141.00;11.53;1235.00;6.16;0
115;industrial_complex;3136.00;11.10;1228.00;1.09;0
115;industrial_complex;3165.00;10.60;1227.00;5.22;0
115;industrial_complex;3155.00;10.50;1227.00;0.49;0
115;industrial_complex;3120.00;11.45;1231.00;4.61;0
115;industrial_complex;3146.00;10.80;1224.00;5.82;0
115;air_base;3156.00;10.50;1231.00;3.66;0
115;naval_base;3168.00;9.90;1221.00;0.54;6121
115;bunker;3129.00;11.65;1239.00;1.60;0
115;bunker;3150.00;10.57;1223.00;5.72;0
115;bunker;3162.00;10.60;1228.00;2.10;0
115;bunker;3130.00;11.40;1233.00;3.66;0
115;bunker;3140.00;11.70;1246.00;0.04;0
115;bunker;3152.00;10.60;1224.00;4.17;0
115;bunker;3131.00;11.00;1225.00;5.38;0
115;bunker;3149.00;10.95;1235.00;2.11;0
115;bunker;3123.00;11.30;1229.00;4.78;0
115;coastal_bunker;3163.00;9.95;1219.00;0.54;0
115;dockyard;3163.00;9.95;1219.00;0.54;0
115;anti_air_building;3145.00;11.15;1238.00;0.55;0
115;anti_air_building;3124.00;11.75;1240.00;4.68;0
115;anti_air_building;3140.00;11.05;1226.00;5.89;0
115;synthetic_refinery;3131.00;10.98;1223.00;2.62;0
115;fuel_silo;3138.00;11.55;1233.00;5.28;0
115;radar_station;3146.00;11.00;1237.00;2.22;0
115;rocket_site;3137.00;11.65;1242.00;4.33;0
115;nuclear_reactor;3152.00;10.50;1222.00;1.07;0
116;arms_factory;3179.00;10.80;1231.00;6.26;0
116;arms_factory;3176.00;10.50;1222.00;4.10;0
116;arms_factory;3195.00;10.43;1224.00;0.48;0
116;arms_factory;3172.00;10.60;1229.00;3.15;0
116;arms_factory;3187.00;10.43;1220.00;6.16;0
116;arms_factory;3199.00;10.28;1225.00;1.09;0
116;industrial_complex;3178.00;10.65;1226.00;5.22;0
116;industrial_complex;3193.00;10.62;1227.00;0.49;0
116;industrial_complex;3183.00;10.88;1231.00;4.61;0
116;industrial_complex;3180.00;10.50;1222.00;5.82;0
116;industrial_complex;3189.00;10.55;1222.00;3.66;0
116;industrial_complex;3176.00;10.65;1229.00;5.22;0
116;air_base;3185.00;10.48;1221.00;1.60;0
116;naval_base;3173.00;9.50;1217.00;-0.18;6121
116;naval_base;3190.00;9.55;1216.00;0.46;6123
116;naval_base;3201.00;9.90;1225.00;0.79;6123
116;naval_base;3194.00;9.95;1220.00;0.79;6123
116;bunker;3179.00;10.38;1220.00;4.17;0
116;bunker;3187.00;10.88;1228.00;5.38;0
116;bunker;3185.00;10.35;1219.00;2.11;0
116;bunker;3196.00;10.32;1223.00;4.78;0
116;coastal_bunker;3176.00;9.57;1216.00;-0.18;0
116;coastal_bunker;3186.00;9.50;1217.00;0.46;0
116;coastal_bunker;3192.00;10.30;1219.00;0.79;0
116;coastal_bunker;3197.00;9.93;1222.00;0.79;0
116;dockyard;3195.00;10.30;1221.00;0.79;0
116;anti_air_building;3191.00;10.43;1221.00;2.62;0
116;anti_air_building;3185.00;10.93;1227.00;5.28;0
116;anti_air_building;3178.00;10.35;1219.00;1.67;0
116;synthetic_refinery;3174.00;10.60;1233.00;4.33;0
116;fuel_silo;3183.00;10.70;1224.00;1.07;0
116;radar_station;3185.00;10.90;1226.00;4.40;0
116;rocket_site;3183.00;10.95;1229.00;0.11;0
116;nuclear_reactor;3177.00;10.35;1219.00;2.78;0
117;arms_factory;3111.00;12.82;1286.00;0.48;0
117;arms_factory;3117.00;10.50;1300.00;3.15;0
117;arms_factory;3112.00;11.28;1296.00;6.16;0
117;arms_factory;3108.00;11.93;1280.00;1.09;0
117;arms_factory;3127.00;10.88;1292.00;5.22;0
117;arms_factory;3113.00;10.80;1299.00;0.49;0
117;industrial_complex;3116.00;12.45;1283.00;4.61;0
117;industrial_complex;3121.00;10.57;1297.00;5.82;0
117;industrial_complex;3110.00;12.05;1294.00;3.66;0
117;industrial_complex;3114.00;12.43;1287.00;5.22;0
117;industrial_complex;3113.00;12.95;1282.00;1.60;0
117;industrial_complex;3114.00;10.90;1297.00;5.72;0
117;air_base;3115.00;11.53;1291.00;2.10;0
117;naval_base;3131.00;10.45;1296.00;-4.07;6110
117;bunker;3116.00;10.50;1300.00;0.04;0
117;bunker;3110.00;12.43;1287.00;4.17;0
117;bunker;3119.00;10.65;1292.00;5.38;0
117;bunker;3123.00;10.57;1297.00;2.11;0
117;coastal_bunker;3126.00;10.78;1297.00;-4.07;0
117;dockyard;3127.00;10.73;1297.00;-4.07;0
117;anti_air_building;3115.00;10.68;1298.00;2.71;0
117;anti_air_building;3120.00;12.15;1281.00;0.55;0
117;anti_air_building;3113.00;12.62;1287.00;4.68;0
117;synthetic_refinery;3113.00;10.70;1302.00;5.89;0
117;fuel_silo;3112.00;11.15;1297.00;2.62;0
117;radar_station;3120.00;10.57;1291.00;5.57;0
117;rocket_site;3121.00;10.55;1294.00;1.67;0
117;nuclear_reactor;3114.00;10.62;1300.00;4.33;0
118;arms_factory;3213.00;10.50;1297.00;6.16;0
118;arms_factory;3200.00;10.88;1287.00;1.09;0
118;arms_factory;3203.00;11.00;1294.00;5.22;0
118;arms_factory;3205.00;10.57;1283.00;0.49;0
118;arms_factory;3220.00;10.50;1291.00;4.61;0
118;arms_factory;3218.00;10.40;1302.00;5.82;0
118;industrial_complex;3190.00;10.35;1287.00;3.66;0
118;industrial_complex;3203.00;11.00;1297.00;5.22;0
118;industrial_complex;3220.00;10.50;1288.00;1.60;0
118;industrial_complex;3182.00;10.45;1302.00;5.72;0
118;industrial_complex;3189.00;10.85;1301.00;2.10;0
118;industrial_complex;3217.00;10.40;1294.00;3.66;0
118;air_base;3210.00;10.53;1303.00;0.04;0
118;naval_base;3182.00;9.98;1299.00;0.36;5910
118;naval_base;3188.00;9.50;1290.00;-1.57;5910
118;bunker;3217.00;10.40;1292.00;2.11;0
118;bunker;3215.00;10.38;1284.00;4.78;0
118;bunker;3227.00;10.60;1306.00;1.16;0
118;bunker;3202.00;10.93;1289.00;2.71;0
118;bunker;3198.00;10.80;1282.00;0.55;0
118;bunker;3184.00;10.43;1299.00;4.68;0
118;bunker;3218.00;10.80;1314.00;5.89;0
118;bunker;3191.00;10.38;1283.00;2.62;0
118;bunker;3220.00;10.50;1289.00;5.28;0
118;bunker;3188.00;10.88;1304.00;1.67;0
118;bunker;3194.00;11.23;1309.00;4.33;0
118;bunker;3208.00;10.82;1302.00;1.07;0
118;coastal_bunker;3188.00;9.60;1292.00;0.36;0
118;coastal_bunker;3188.00;9.60;1291.00;-1.57;0
118;dockyard;3174.00;9.60;1306.00;-1.71;0
118;anti_air_building;3199.00;10.82;1284.00;4.34;0
118;anti_air_building;3199.00;10.90;1305.00;2.17;0
118;anti_air_building;3222.00;10.53;1302.00;4.84;0
118;synthetic_refinery;3194.00;10.57;1287.00;0.12;0
118;fuel_silo;3210.00;10.32;1280.00;2.78;0
118;radar_station;3200.00;10.90;1298.00;1.70;0
118;rocket_site;3186.00;10.57;1302.00;1.83;0
118;nuclear_reactor;3191.00;10.35;1285.00;4.85;0
119;arms_factory;3197.00;10.45;1249.00;5.22;0
119;arms_factory;3217.00;10.40;1260.00;0.49;0
119;arms_factory;3190.00;10.43;1279.00;4.61;0
119;arms_factory;3191.00;10.40;1249.00;5.82;0
119;arms_factory;3215.00;10.40;1261.00;3.66;0
119;arms_factory;3195.00;10.65;1274.00;5.22;0
119;industrial_complex;3189.00;10.35;1261.00;1.60;0
119;industrial_complex;3214.00;10.30;1238.00;5.72;0
119;industrial_complex;3194.00;10.70;1270.00;2.10;0
119;industrial_complex;3192.00;10.48;1261.00;3.66;0
119;industrial_complex;3210.00;10.40;1245.00;0.04;0
119;industrial_complex;3189.00;10.35;1271.00;4.17;0
119;air_base;3190.00;10.40;1257.00;5.38;0
119;naval_base;3187.00;9.60;1265.00;-1.89;5910
119;naval_base;3183.00;9.60;1252.00;-0.79;6115
119;naval_base;3208.00;9.55;1239.00;-1.57;6115
119;naval_base;3197.00;10.00;1248.00;-0.20;6115
119;naval_base;3188.00;10.30;1280.00;-2.11;5910
119;naval_base;3201.00;9.53;1242.00;-0.59;6115
119;naval_base;3187.00;9.55;1261.00;-1.57;5910
119;bunker;3205.00;10.50;1252.00;2.62;0
119;bunker;3186.00;10.43;1253.00;5.28;0
119;bunker;3207.00;10.30;1245.00;1.67;0
119;bunker;3198.00;10.60;1270.00;4.33;0
119;bunker;3215.00;10.50;1247.00;1.07;0
119;bunker;3195.00;10.60;1272.00;2.27;0
119;bunker;3196.00;10.60;1256.00;0.11;0
119;bunker;3211.00;10.60;1265.00;2.78;0
119;bunker;3192.00;10.50;1257.00;4.34;0
119;bunker;3218.00;10.30;1236.00;2.17;0
119;bunker;3189.00;10.38;1267.00;4.84;0
119;coastal_bunker;3187.00;9.60;1275.00;-2.11;0
119;coastal_bunker;3219.00;9.90;1234.00;-0.32;0
119;coastal_bunker;3207.00;9.55;1239.00;-0.59;0
119;coastal_bunker;3187.00;9.60;1263.00;-1.89;0
119;coastal_bunker;3186.00;9.60;1257.00;-0.79;0
119;coastal_bunker;3187.00;10.30;1257.00;-1.19;0
119;coastal_bunker;3196.00;9.65;1248.00;-0.20;0
119;dockyard;3184.00;9.98;1253.00;-0.79;0
119;anti_air_building;3190.00;10.45;1272.00;3.29;0
119;anti_air_building;3195.00;10.57;1258.00;1.13;0
119;anti_air_building;3203.00;10.40;1247.00;2.34;0
119;synthetic_refinery;3207.00;10.75;1261.00;0.18;0
119;fuel_silo;3190.00;10.35;1259.00;1.74;0
119;radar_station;3202.00;10.62;1258.00;4.89;0
119;rocket_site;3205.00;10.75;1258.00;0.79;0
119;nuclear_reactor;3195.00;10.80;1267.00;4.91;0
120;arms_factory;3260.00;11.20;1291.00;4.61;0
120;arms_factory;3235.00;11.40;1316.00;5.82;0
120;arms_factory;3232.00;10.60;1287.00;3.66;0
120;arms_factory;3242.00;10.80;1287.00;5.22;0
120;arms_factory;3249.00;10.90;1300.00;1.60;0
120;arms_factory;3235.00;10.57;1279.00;5.72;0
120;industrial_complex;3257.00;11.53;1310.00;2.10;0
120;industrial_complex;3253.00;11.05;1303.00;3.66;0
120;industrial_complex;3258.00;10.98;1288.00;0.04;0
120;industrial_complex;3248.00;11.40;1317.00;4.17;0
120;industrial_complex;3232.00;10.65;1284.00;5.38;0
120;industrial_complex;3255.00;11.25;1304.00;2.11;0
120;air_base;3244.00;11.55;1317.00;4.78;0
120;bunker;3241.00;10.70;1276.00;1.16;0
120;bunker;3240.00;10.82;1302.00;2.71;0
120;bunker;3256.00;10.73;1285.00;0.55;0
120;bunker;3243.00;11.30;1309.00;4.68;0
120;bunker;3245.00;10.60;1293.00;5.89;0
120;bunker;3233.00;10.50;1289.00;2.62;0
120;bunker;3247.00;10.80;1282.00;5.28;0
120;bunker;3253.00;10.85;1290.00;1.67;0
120;bunker;3219.00;10.45;1275.00;4.33;0
120;bunker;3241.00;11.70;1317.00;1.07;0
120;anti_air_building;3250.00;10.90;1299.00;2.27;0
120;anti_air_building;3231.00;10.38;1278.00;0.11;0
120;anti_air_building;3258.00;11.55;1309.00;2.78;0
120;synthetic_refinery;3245.00;10.90;1282.00;4.34;0
120;fuel_silo;3256.00;10.85;1287.00;2.17;0
120;radar_station;3244.00;10.65;1296.00;5.81;0
120;rocket_site;3228.00;10.43;1282.00;0.12;0
120;nuclear_reactor;3253.00;11.00;1302.00;2.78;0
121;arms_factory;3285.00;11.90;1267.00;3.66;0
121;arms_factory;3303.00;10.95;1248.00;5.22;0
121;arms_factory;3291.00;11.60;1303.00;1.60;0
121;arms_factory;3312.00;10.98;1251.00;5.72;0
121;arms_factory;3280.00;11.88;1303.00;2.10;0
121;arms_factory;3311.00;11.35;1257.00;3.66;0
121;industrial_complex;3292.00;11.45;1292.00;0.04;0
121;industrial_complex;3266.00;11.65;1300.00;4.17;0
121;industrial_complex;3278.00;11.75;1292.00;5.38;0
121;industrial_complex;3302.00;11.78;1276.00;2.11;0
121;industrial_complex;3307.00;10.98;1250.00;4.78;0
121;industrial_complex;3286.00;11.57;1276.00;1.16;0
121;air_base;3310.00;11.00;1252.00;2.71;0
121;naval_base;3323.00;9.95;1247.00;1.29;5569
121;naval_base;3310.00;9.60;1240.00;0.93;5692
121;bunker;3290.00;11.48;1293.00;5.89;0
121;bunker;3287.00;11.45;1279.00;2.62;0
121;bunker;3287.00;11.80;1271.00;5.28;0
121;bunker;3277.00;11.62;1299.00;1.67;0
121;bunker;3314.00;10.53;1245.00;4.33;0
121;bunker;3264.00;11.48;1298.00;1.07;0
121;bunker;3300.00;11.30;1255.00;2.27;0
121;bunker;3320.00;10.93;1254.00;0.11;0
121;bunker;3310.00;11.53;1265.00;2.78;0
121;bunker;3299.00;11.60;1283.00;4.34;0
121;bunker;3286.00;11.70;1301.00;2.17;0
121;coastal_bunker;3313.00;9.60;1241.00;0.93;0
121;coastal_bunker;3327.00;9.98;1250.00;1.29;0
121;dockyard;3325.00;9.60;1248.00;1.29;0
121;anti_air_building;3275.00;11.93;1308.00;0.62;0
121;anti_air_building;3310.00;11.50;1261.00;1.83;0
121;anti_air_building;3286.00;11.38;1296.00;4.85;0
121;synthetic_refinery;3266.00;11.82;1306.00;1.23;0
121;fuel_silo;3279.00;11.60;1297.00;5.35;0
121;radar_station;3288.00;11.40;1282.00;2.00;0
121;rocket_site;3301.00;11.32;1257.00;3.29;0
121;nuclear_reactor;3295.00;11.50;1280.00;1.13;0
122;arms_factory;3238.00;10.45;1228.00;1.60;0
122;arms_factory;3242.00;10.57;1231.00;5.72;0
122;arms_factory;3235.00;10.80;1244.00;2.10;0
122;arms_factory;3234.00;10.60;1240.00;3.66;0
122;arms_factory;3288.00;10.57;1241.00;0.04;0
122;arms_factory;3260.00;10.43;1234.00;4.17;0
122;industrial_complex;3272.00;10.98;1245.00;5.38;0
122;industrial_complex;3278.00;10.60;1239.00;2.11;0
122;industrial_complex;3256.00;10.65;1235.00;4.78;0
122;industrial_complex;3262.00;10.40;1230.00;1.16;0
122;industrial_complex;3289.00;11.05;1249.00;2.71;0
122;industrial_complex;3242.00;10.70;1239.00;0.55;0
122;air_base;3261.00;10.40;1233.00;4.68;0
122;naval_base;3304.00;9.95;1238.00;0.46;5692
122;naval_base;3263.00;10.35;1225.00;-0.12;6120
122;naval_base;3286.00;9.57;1233.00;0.17;6119
122;naval_base;3270.00;9.60;1230.00;0.59;6119
122;naval_base;3235.00;9.60;1225.00;0.00;6024
122;naval_base;3261.00;10.35;1223.00;0.59;6120
122;naval_base;3220.00;9.50;1232.00;-0.86;6024
122;bunker;3283.00;11.25;1248.00;0.11;0
122;bunker;3269.00;10.93;1244.00;2.78;0
122;bunker;3257.00;10.43;1229.00;4.34;0
122;bunker;3287.00;10.85;1244.00;2.17;0
122;bunker;3254.00;10.98;1238.00;4.84;0
122;bunker;3222.00;10.40;1239.00;0.12;0
122;bunker;3263.00;10.40;1234.00;2.78;0
122;bunker;3297.00;11.20;1252.00;0.62;0
122;bunker;3244.00;10.85;1243.00;1.83;0
122;bunker;3276.00;10.53;1237.00;4.85;0
122;bunker;3283.00;10.40;1237.00;1.23;0
122;bunker;3241.00;10.43;1228.00;5.35;0
122;bunker;3243.00;10.60;1237.00;0.28;0
122;bunker;3299.00;10.45;1241.00;3.29;0
122;coastal_bunker;3259.00;9.60;1222.00;0.59;0
122;coastal_bunker;3219.00;9.50;1233.00;-0.86;0
122;coastal_bunker;3276.00;9.60;1233.00;0.59;0
122;coastal_bunker;3264.00;10.38;1227.00;-0.12;0
122;coastal_bunker;3283.00;9.57;1233.00;0.17;0
122;coastal_bunker;3234.00;9.60;1225.00;0.00;0
122;coastal_bunker;3303.00;10.30;1238.00;0.46;0
122;dockyard;3268.00;10.30;1230.00;0.54;0
122;anti_air_building;3280.00;11.40;1250.00;2.85;0
122;anti_air_building;3258.00;11.00;1244.00;5.52;0
122;anti_air_building;3270.00;10.85;1242.00;0.79;0
122;synthetic_refinery;3247.00;10.82;1233.00;4.91;0
122;fuel_silo;3300.00;10.40;1240.00;1.29;0
122;radar_station;3264.00;10.85;1242.00;3.66;0
122;rocket_site;3285.00;10.98;1245.00;5.52;0
122;nuclear_reactor;3279.00;11.40;1249.00;3.36;0
123;arms_factory;3254.00;10.65;1262.00;2.10;0
123;arms_factory;3224.00;10.53;1254.00;3.66;0
123;arms_factory;3279.00;11.60;1276.00;0.04;0
